t_start,t_end,t_release,label,score,alarm,dominant,domain,csec_corr,csec_unc,decision_ms_after_target,csec_wait_ms,prov_score,prov_alarm,|r_bal|,|r_aux|,|r_cool|,|r_ups|,|r_qp|,|r_pv|,|r_reg|,e_rec,e_fc
38.40,39.67,39.68,0,-1.13590,0,|r_qp|,cross-domain,0.0000,0.0000,3.559,0,-1.13590,0,-6.243,-2.772,-4.378,0,-8.793,0.2292,0.514,0.7573,3.103
38.80,40.07,40.08,0,-1.51926,0,|r_qp|,cross-domain,0.0000,0.0000,3.531,0,-1.51926,0,-6.243,-2.772,-4.378,0,-8.793,0.1124,0.2904,-0.6864,0.05456
39.20,40.47,40.48,0,-0.90205,0,|r_qp|,cross-domain,0.0000,0.0000,3.457,0,-0.90205,0,-6.243,-2.772,-4.378,0,-8.793,1.009,0.1445,3.591,41.48
39.60,40.87,40.88,0,-1.34648,0,|r_qp|,cross-domain,0.0000,0.0000,3.562,0,-1.34648,0,-6.243,-2.772,-4.378,0,-8.793,1.768,1.485,-0.006966,1.782
40.00,41.27,41.28,0,-1.40899,0,|r_qp|,cross-domain,0.0000,0.0000,3.438,0,-1.40899,0,-6.243,-2.772,-4.378,0,-8.793,2.532,1.183,-0.4799,-0.1281
40.40,41.67,41.68,0,-1.01662,0,|r_qp|,cross-domain,0.0000,0.0000,3.665,0,-1.01662,0,-6.243,-2.772,-4.378,0,-8.793,3.002,1.41,3.334,43.52
40.80,42.07,42.08,0,-1.67041,0,|r_qp|,cross-domain,0.0000,0.0000,3.602,0,-1.67041,0,-6.243,-2.772,-4.378,0,-8.793,2.451,2.289,-1.028,0.9762
41.20,42.47,42.48,0,-1.64418,0,|r_qp|,cross-domain,0.0000,0.0000,3.599,0,-1.64418,0,-6.243,-2.772,-4.378,0,-8.793,1.807,0.9479,-1.2,-0.299
41.60,42.87,42.88,0,-1.26274,0,|r_qp|,cross-domain,0.0000,0.0000,3.762,0,-1.26274,0,-6.243,-2.772,-4.378,0,-8.793,0.6502,0.9092,3.025,48.25
42.00,43.27,43.28,0,-1.62513,0,|r_qp|,cross-domain,0.0000,0.0000,3.648,0,-1.62513,0,-6.243,-2.772,-4.378,0,-8.793,0.1033,1.12,-0.7462,2.027
42.40,43.67,43.68,0,-1.50028,0,|r_qp|,cross-domain,0.0000,0.0000,3.656,0,-1.50028,0,-6.243,-2.772,-4.378,0,-8.793,0.04944,0.6997,-0.5278,0.1928
42.80,44.07,44.08,0,-1.08605,0,|r_qp|,cross-domain,0.0000,0.0000,3.979,0,-1.08605,0,-6.243,-2.772,-4.378,0,-8.793,0.8563,0.4729,3.123,42.15
43.20,44.47,44.48,0,-1.15312,0,|r_qp|,cross-domain,0.0000,0.0000,3.570,0,-1.15312,0,-6.243,-2.772,-4.378,0,-8.793,1.984,1.011,0.4553,1.121
43.60,44.87,44.88,-1,-1.21020,0,|r_qp|,cross-domain,0.0000,0.0000,4.308,0,-1.21020,0,-6.243,-2.772,-4.378,0,-8.793,3.608,0.2662,-0.2012,-0.8123
44.00,45.27,45.28,-1,-0.60264,0,|r_qp|,cross-domain,0.0000,0.0000,3.639,0,-0.60264,0,-6.243,-2.772,-4.378,0,-8.793,4.68,0.1933,4.389,46.6
44.40,45.67,45.68,1,-1.49031,0,|r_qp|,cross-domain,0.0000,0.0000,3.461,0,-1.49031,0,-6.243,-2.772,-4.378,0,-8.793,4.019,0.4385,-1.012,1.087
44.80,46.07,46.08,1,-1.58229,0,|r_qp|,cross-domain,0.0000,0.0000,3.637,0,-1.58229,0,-6.243,-2.772,-4.378,0,-8.793,1.536,-0.3725,-1.215,-0.09052
45.20,46.47,46.48,1,-1.17651,0,|r_qp|,cross-domain,0.0000,0.0000,3.574,0,-1.17651,0,-6.243,-2.772,-4.378,0,-8.793,-0.5477,-0.7467,3.071,47.23
45.60,46.87,46.88,1,-1.64310,0,|r_qp|,cross-domain,0.0000,0.0000,3.580,0,-1.64310,0,-6.243,-2.772,-4.378,0,-8.793,-0.9041,0.2945,-0.9768,-0.3626
46.00,47.27,47.28,1,-1.51433,0,|r_qp|,cross-domain,0.0000,0.0000,3.589,0,-1.51433,0,-6.243,-2.772,-4.378,0,-8.793,0.3925,-0.3546,-0.8901,-0.8879
46.40,47.67,47.68,1,-1.53579,0,|r_qp|,cross-domain,0.0000,0.0000,3.557,0,-1.53579,0,-6.243,-2.772,-4.378,0,-8.793,1.62,0.07788,1.957,50
46.80,48.07,48.08,1,-1.24831,0,|r_qp|,cross-domain,0.0000,0.0000,3.602,0,-1.24831,0,-6.243,-2.772,-4.378,0,-8.793,1.974,0.1431,-0.06301,0.4253
47.20,48.47,48.48,1,-1.32562,0,|r_qp|,cross-domain,0.0000,0.0000,3.512,0,-1.32562,0,-6.243,-2.772,-4.378,0,-8.793,2.537,-0.3416,-0.5502,-0.7448
47.60,48.87,48.88,1,-0.79844,0,|r_qp|,cross-domain,0.0000,0.0000,3.577,0,-0.79844,0,-6.243,-2.772,-4.378,0,-8.793,3.124,-0.423,3.777,45.56
48.00,49.27,49.28,1,-1.37258,0,|r_qp|,cross-domain,0.0000,0.0000,3.520,0,-1.37258,0,-6.243,-2.772,-4.378,0,-8.793,3.16,-0.1085,-0.6799,0.2183
48.40,49.67,49.68,1,-1.43238,0,|r_qp|,cross-domain,0.0000,0.0000,3.482,0,-1.43238,0,-6.243,-2.772,-4.378,0,-8.793,2.177,-0.7873,-0.9414,-0.8426
48.80,50.07,50.08,1,-0.98887,0,|r_qp|,cross-domain,0.0000,0.0000,3.515,0,-0.98887,0,-6.243,-2.772,-4.378,0,-8.793,1.252,-0.7959,3.594,50
49.20,50.47,50.48,1,-1.40104,0,|r_qp|,cross-domain,0.0000,0.0000,3.604,0,-1.40104,0,-6.243,-2.772,-4.378,0,-8.793,1.147,-0.1897,-0.5542,-0.268
49.60,50.87,50.88,1,-1.35529,0,|r_qp|,cross-domain,0.0000,0.0000,3.671,0,-1.35529,0,-6.243,-2.772,-4.378,0,-8.793,2.098,-0.4911,-0.6233,-0.8311
50.00,51.27,51.28,1,-1.32612,0,|r_qp|,cross-domain,0.0000,0.0000,3.594,0,-1.32612,0,-6.243,-2.772,-4.378,0,-8.793,3.221,-0.2034,2.321,49.2
50.40,51.67,51.68,1,-0.94516,0,|r_qp|,cross-domain,0.0000,0.0000,3.502,0,-0.94516,0,-6.243,-2.772,-4.378,0,-8.793,3.746,0.2933,0.6691,-0.3231
50.80,52.07,52.08,1,-1.21176,0,|r_qp|,cross-domain,0.0000,0.0000,3.552,0,-1.21176,0,-6.243,-2.772,-4.378,0,-8.793,4.173,0.05862,-0.2901,-0.2889
51.20,52.47,52.48,1,-1.21695,0,|r_qp|,cross-domain,0.0000,0.0000,3.505,0,-1.21695,0,-6.243,-2.772,-4.378,0,-8.793,4.685,0.001871,2.571,50
51.60,52.87,52.88,1,-1.45955,0,|r_qp|,cross-domain,0.0000,0.0000,3.472,0,-1.45955,0,-6.243,-2.772,-4.378,0,-8.793,3.924,0.5258,-0.9861,-0.6702
52.00,53.27,53.28,1,-1.51840,0,|r_qp|,cross-domain,0.0000,0.0000,4.433,0,-1.51840,0,-6.243,-2.772,-4.378,0,-8.793,1.853,-0.3517,-1.047,-0.1146
